ID,Book ID,Book Title,Type,Title,Details,Study Level,Date Added,Is Kindle Highlight,Kindle Location
CF2EB8A0-EC65-4EAB-82DC-90E30EC58299,RDQEAQAAIAAJ,"Marriage, a History",Quote,"Whatever arrangements individual couples worked out in private, married life in medieval Europe took place in a context in which the law allowed a husband to control all the income or goods his wife brought into the marriage, to detain her physically inside the house, and to beat her for disobedience, although the violence was not supposed to endanger her life. Similarly, the cultural consensus in religious manuals, advice books, and public opinion was that wives should obey their husbands in all but the most extreme circumstances.",,1,"Dec 30, 2024",Yes,2423
0D10A2C1-9978-435D-8B3F-481D7407604C,RDQEAQAAIAAJ,"Marriage, a History",Quote,"The tale of Griselda was a staple of literature, folk stories, and marriage manuals in the thirteenth and fourteenth centuries.",,1,"Dec 30, 2024",Yes,2427
F3BA0E38-94E4-43A2-BA18-F34A44B69EDA,RDQEAQAAIAAJ,"Marriage, a History",Quote,"One sixteenth-century rhyming proverb opined: “A spaniel, a woman, and a walnut tree, the more they’re beaten the better they be.” In the same century a London law forbade wife beating after 9:00 P.M., but only because the noise disturbed people’s sleep.41",,1,"Dec 30, 2024",Yes,2483
526A41CE-A6C6-4280-95CE-2144B95C5838,RDQEAQAAIAAJ,"Marriage, a History",Quote,Many guilds required journeymen and apprentices to remain single until they had passed the examination to become a master and could be assured of a steady livelihood.,,1,"Dec 30, 2024",Yes,2530
40FC8D3D-F544-4A50-AA90-BA28365BF050,RDQEAQAAIAAJ,"Marriage, a History",Quote,"By the fifteenth century marriage was no longer, as in so many other societies, a universal and automatic experience. However, when people did marry, they tended to form working partnerships that could be ended only by death. They therefore had to think about how to create harmonious, or at least bearable, conjugal unions.",,1,"Dec 30, 2024",Yes,2589
27B36BD5-7FA3-4B97-945B-5EE786688BA5,RDQEAQAAIAAJ,"Marriage, a History",Quote,More people became involved in trades or jobs that could be conducted independently of neighbors or social superiors.,,1,"Dec 30, 2024",Yes,2596
F4211210-4597-4324-852A-7AC9690EE296,RDQEAQAAIAAJ,"Marriage, a History",Quote,The married couple was thus more prominent in Western Europe than in societies where each partner’s first allegiance remained to his or her own kinship group and extended family.,,1,"Dec 30, 2024",Yes,2599
0CCFF38F-E87D-4F63-8048-B0A112056CEF,RDQEAQAAIAAJ,"Marriage, a History",Quote,A striking feature of village life in northern Europe from the Middle Ages to the early modern period was the frequency with which people shared labor and exchanged services with neighbors rather than relatives.,,1,"Dec 30, 2024",Yes,2606
ED26CDFE-EE14-445D-80BD-5C6C3D860A04,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"I understood how to implement the Laws of Combat that Jocko had taught us: Cover and Move, Simple, Prioritize and Execute, and Decentralized Command.",,1,"Dec 30, 2024",Yes,243
763AAFBC-6395-449D-8678-5A1380C2E5BD,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"This likely forced him (in the short term, at least) to focus efforts on his own preservation rather than plotting his next attack.",,1,"Dec 30, 2024",Yes,272
7357646D-0BEE-4B6C-8D35-831183680BDE,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"For me, the biggest gain was in leadership lessons learned.",,1,"Dec 30, 2024",Yes,274
67216121-FF07-49A5-A4EF-D195E34650C9,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"For this reason, they must believe in the cause for which they are fighting. They must believe in the plan they are asked to execute, and most important, they must believe in and trust the leader they are asked to follow.",,1,"Dec 30, 2024",Yes,359
4BB1574E-AE3A-474A-B1CD-E0136A902A43,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,Leaders must own everything in their world. There is no one else to blame.,,1,"Dec 30, 2024",Yes,379
1DCE9BC1-A1BD-4A7F-9FB3-086E5E8CA6AF,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"I knew I had to adjust my perspective, to mentally step back from the immediate fight just outside the wire and think about this question from a strategic level, as if I were one of those generals in Baghdad or back at the Pentagon. Sure, they were far from the front lines, but certainly, they had the same goal we did: to win.",,1,"Dec 30, 2024",Yes,1139
7E0C1115-CD50-413A-8C3E-A2842BD23C31,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"Once I analyzed the mission and understood for myself that critical piece of information, I could then believe in the mission.",,1,"Dec 30, 2024",Yes,1206
B013EAD1-EC35-4B1D-8B6E-1DAB31D9E0BA,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"In order to convince and inspire others to follow and accomplish a mission, a leader must be a true believer in the mission.",,1,"Dec 30, 2024",Yes,1240
AA197CAD-B8DA-41B3-936F-65C1DEAED401,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"If a leader does not believe, he or she will not take the risks required to overcome the inevitable challenges necessary to win.",,1,"Dec 30, 2024",Yes,1242
C1E85D64-DECA-45A7-933D-3D0ACA1C4751,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"Every leader must be able to detach from the immediate tactical mission and understand how it fits into strategic goals. When leaders receive an order that they themselves question and do not understand, they must ask the question: why? Why are we being asked to do this? Those leaders must take a step back, deconstruct the situation, analyze the strategic picture, and then come to a conclusion. If they cannot determine a satisfactory answer themselves, they must ask questions up the chain of command until they understand why.",,1,"Dec 30, 2024",Yes,1251
DB028462-5A67-4297-B7BD-05DC2FCC8C72,98B6C5C8-A930-4F09-B6DA-624D358A0A08,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Quote,"Only when leaders at all levels understand and believe in the mission can they pass that understanding and belief to their teams so that they can persevere through challenges, execute and win.",,1,"Dec 30, 2024",Yes,1266
EBD43E38-65B4-44B5-89FA-63E49B3E7207,mO9mEAAAQBAJ,From Caligari to Hitler,Quote,To a revolutionized people expressionism seemed to combine the denial of bourgeois traditions with faith in man’s power freely to shape society and nature.,,1,"Dec 30, 2024",Yes,2486
9F5A8E4B-48D1-4F16-8BFD-16616537976A,mO9mEAAAQBAJ,From Caligari to Hitler,Quote,material objects into emotional ornaments.,,1,"Dec 30, 2024",Yes,2495
FB6A4A81-2E41-424D-8EC5-08727041F780,mO9mEAAAQBAJ,From Caligari to Hitler,Quote,remove the throng on the fair’s tent-street from reality and make it share the bizarre life of abstract forms.,,1,"Dec 30, 2024",Yes,2515
7D734E0C-A901-46B9-A4B6-0FB64F530FBD,CE5CD723-D4E5-4DF8-84A4-186201E6ABBF,German Men Sit Down To Pee And Other Insights Into German Culture,Definition,though,"Although, in contrast to.

Example: Though she was tired, she decided to finish her work.",1,"Dec 30, 2024",Yes,329
FBFA93CC-657B-4FFB-AE75-7C2DC7A84CBD,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"Distinguish between estimates, targets, and commitments.",,1,"Dec 30, 2024",Yes,622
54B44F85-32E6-46EB-9882-8847F6DCCA9B,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"When you’re asked to provide an estimate, determine whether you’re supposed to be estimating or figuring out how to hit a target.",,1,"Dec 30, 2024",Yes,677
217861F6-EE09-433C-BC74-18342BFA4AF3,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"The most typical interaction is for the business sponsor and the project leadership to negotiate the estimate, and for the project team eventually to be pressured into committing to try to achieve the 4-month schedule. Bzzzzzt! Wrong answer! The detection of a mismatch between the project goal and the project estimate should be interpreted as incredibly useful, incredibly rare, early-in-the-project risk information.",,1,"Dec 30, 2024",Yes,1118
590FD218-3631-4ED7-9C50-64C66ACD72A8,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"In my discussions with executives, I’ve frequently asked, “What is more important to you: the ability to change your mind about features, or the ability to know cost, schedule, and functionality in advance?” At least 8 times out of 10, executives respond “The ability to know cost, schedule, and functionality in advance”—in other words, predictability. Other software experts have made the same observation (Moseman 2002, Putnam and Myers 2003).",,1,"Dec 30, 2024",Yes,1141
6FF0E160-16D4-4AA5-AB30-DB57BD1E6923,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"Many businesses value predictability more than development time, cost, or flexibility. Be sure you understand what your business values the most.",,1,"Dec 30, 2024",Yes,1161
52CF9681-426E-4C9B-B808-93919D355F3F,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Consider the effect of the Cone of Uncertainty on the accuracy of your estimate. Your estimate cannot have more accuracy than is possible at your project’s current position within the Cone.,,1,"Dec 30, 2024",Yes,1276
69C32097-BE2F-4C46-8BE4-B7450ECDD8DC,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Scoping Error,,1,"Dec 30, 2024",Yes,1309
CC2FA8F8-3B2A-4275-84AE-C94FE9ECF7B1,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,A second approach is based on the finding that estimation “know-how-much” and estimation “know-how-uncertain” are two different skills. You can have one person estimate the best-case and worst-case ends of the range and a second person estimate the likelihood that the actual result will fall within that range (Jørgensen 2002).,,1,"Dec 30, 2024",Yes,1336
28718966-B85C-4C08-8A17-CC999E8411C4,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"Meaningful commitments are not possible in the early, wide part of the Cone.",,1,"Dec 30, 2024",Yes,1348
814EEE5A-4902-4570-B42E-84A6017A2168,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Table 4-2. Functional and Nonfunctional Requirements Commonly Missing from Software Estimates,,1,"Dec 30, 2024",Yes,1430
A55BCAE7-9F5E-4FCE-81F5-B570C7D96339,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"Include time in your estimates for stated requirements, implied requirements, and nonfunctional requirements—that is, all requirements. Nothing can be built for free, and your estimates shouldn’t imply that it can.",,1,"Dec 30, 2024",Yes,1442
6099051E-F92B-430B-9620-595344424A2C,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Table 4-3. Software-Development Activities Commonly Missing from Software Estimates,,1,"Dec 30, 2024",Yes,1446
B5A10CE0-BDC9-4F17-81F8-325FF8BDAFAE,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Table 4-4. Non-Software-Development Activities Commonly Missing from Software Estimates,,1,"Dec 30, 2024",Yes,1469
D639088D-63D4-4E1A-BEEA-517523FD1DB9,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"The more control knobs an estimate has, the more chances there are for subjectivity to creep in.",,1,"Dec 30, 2024",Yes,1517
4F499F90-1F9D-4394-A072-137250AFC7E1,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,"As forecasting guru J. Scott Armstrong states, “One of the most enduring and useful conclusions from research on forecasting is that simple methods are generally as accurate as complex methods” (Armstrong 2001).",,1,"Dec 30, 2024",Yes,1547
5CDE0523-1187-4463-BCA9-C3ADAD8A2A76,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,I’ve found that the safest policy is not to give off-the-cuff estimates. Lederer and Prasad found that intuition and guessing in software project estimates were both correlated with cost and schedule overruns (Lederer and Prasad 1992).,,1,"Dec 30, 2024",Yes,1560
9AC14DB0-4BEF-41DC-A18C-58C21929F964,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE,Software Estimation: Demystifying the Black Art (Developer Best Practices),Quote,Don’t give off-the-cuff estimates. Even a 15-minute estimate will be more accurate.,,1,"Dec 30, 2024",Yes,1580
1B5ADAFE-B0D4-4398-9D78-81F878377525,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"opposed her and her words were wasted, and when the Fury’s poison penetrated to her bones, pervading her, then poor Amata, goaded by the monster, rampaged in a shameless frenzy through the city. Like a spinning top that whirls under the whip, when little boys, intent on play, lash it round 380 an empty yard in circles; the childish band is captivated by its curving path, and wonders at the spinning boxwood toy given life by blows: just so, Amata whirled across the city and its warlike people. She faked a Bacchic trance and flew into the forest.",,1,"Dec 30, 2024",Yes,4806
E962F904-8F05-46F0-888C-4EEFC7621AF2,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"Committing worse crimes as her madness grew, she hid her daughter in the leafy hills to rob the Trojans of their torch-lit wedding, shrieking “Bacchus, only you deserve her! 390 She holds the pine-topped stalk for you; she honors you in dance; for you, she tends long hair.” Rumor flew. Right away the same strong urge to find new homes drove all the raving mothers. They left home wearing fawn-skins, their heads bared to wind,* or filled the air with warbling howls, holding vine-branches as spears. The queen herself stood in the center with a burning torch, fevered, singing wedding hymns for Turnus and her daughter, her bloodshot eyes darting around. She shouted 400 fiercely: “Latin mothers, hear me, all of you: if your pious hearts still care for sad Amata, if you feel anguish for a mother’s rights, untie your hair and join my Bacchic revelry!” With Bacchus’ goads Allecto whirled the mad queen everywhere, through the woods and dens of beasts.",,1,"Dec 30, 2024",Yes,4815
CE05E03D-B446-4549-BE0B-E1664287DE96,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"Scoffing at the priestess, the young man said: “The news that ships have sailed the Tiber’s stream has not escaped my ears, as you think: don’t exaggerate the danger. Nor has Juno lost her love for me. But as for you: old age 440 and cobwebs have the better of you, auntie. They cause you false concern, tricking a seer with silly fears and the fights of kings. Your job’s to guard the statues and the temples of the gods. Men will manage war and peace. This is their work.”",,1,"Dec 30, 2024",Yes,4852
299BF09F-4F85-4F2D-B5B5-388E89C411F2,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"Hearing this, Allecto blazed up in a rage, and even as he spoke, a sudden seizure took him. His eyes bulged in terror: so many serpents hissed around the awful form he saw. He struggled to say more, but she turned wild burning eyes on him 450 and shoved him back. Two snakes rose from her hair. She cracked her whip and said from rabid lips: “Look! Here I am, bested by old age and cobwebs, tricked by silly fears and the fights of kings. I’ve come from my deadly sisters’ home,",,1,"Dec 30, 2024",Yes,4860
2CDCFBD8-7CE0-4DD3-B5FD-9EAC96FD6FF1,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"and in my hand I bring you war and death.” She hurled a firebrand at the man. Smoking with dark light, it sank deep into his chest. A dreadful fear cut off his drowsiness at once. Sweat poured down and soaked him to the bone. 460 Crazed, he roared for weapons, looked for them in bed and in the house. Battle-frenzy boiled in him, and lust for war, but anger most—like",,1,"Dec 30, 2024",Yes,4867
368810A0-F43E-478E-A384-8F2AFD59EA29,ILQzAQAAMAAJ,The Aeneid of Virgil,Quote,"As Cacus spouted useless fire into the dark, 260 the hero grabbed him in a strangling chokehold. His eyes bulged out and blood drained from his throat. His pitch-black lair lay open, the doors ripped away. At once the stolen cattle and his lies were exposed for all to see. The monstrous corpse was dragged out by the feet.",,1,"Dec 30, 2024",Yes,5338
188195CC-DF8C-40FA-9D48-09F2C3C120C0,koCHEAAAQBAJ,Regime Change,Quote,," Proletarian revolution, like those of the nineteenth century, crit- icize themselves constantly, interrupt themselves continually in their own course, come back to the apparently accomplished in order to begin it afresh, deride with unmerciful thoroughness the inadequacies, weaknesses and paltriness of their first at- tempts, seem to throw down their adversary only in order that he may draw new strength from the earth and rise again from the indefinite prodigiousness of their own until the situation has been created in, which makes all turning back impossible and the conditions themselves cry out : Hic Rhodus, hic salta. Here is the Rose, here dance. 

Marx - p88",1,"Dec 30, 2024",No,0
D76AAB1C-56FD-4FC8-8E96-372176949F76,koCHEAAAQBAJ,Regime Change,Quote,,"Marks himself finally realized that the working classes were not practically reliable as the revolutionary element that his theory supposed. Remarking on his disappointment in the revolutionary potential of the British working class indeed, its stubborn conservatism marks concluded that any resident revolution to occur in England would require the machination not only of the elite within the communist party, but a movement that it could later be attributed to the working classes and thus afford a form of post hoc legitimacy to Marx‘s theory

Page 89",1,"Dec 30, 2024",No,0
C00B09F0-5B3E-459A-A8C3-F2720DA37CFC,koCHEAAAQBAJ,Regime Change,Quote,,"Well, at first glance, conservatism would seem to have a little in common with Marxism. In fact, we can clearly see that they share a deep hostility to the arrangements of modern liberalism.

The questions they both ask would include how can society best secure the advantages of the mini against the few? How can we best overcome the alienating effects of modern liberal politics, society and economics? What is the proper relationship between the working classes the growing power of capital and the intellectual elite? ",1,"Dec 30, 2024",No,0
1331306C-13F8-46E9-AC36-4C542C08E359,koCHEAAAQBAJ,Regime Change,Quote,,"Rather come in good conservatism aligns itself in the first sentence with the “common sense“ of ordinary people, especially because they are instinctively conservative element and social and political order. They seek stability, predictability and order within the context of a system that is broadly fair and in particular arrangements within which prospects of life success do not merely hinge on wealth, education, and status. A “common good” order is arranged as a kind of public utility with its stabilizing, norms and order making flourishing life, not only possible, but likely to the broad base of the social pyramid.",1,"Dec 30, 2024",No,0
0262AA31-8E6E-4993-8C7D-2A95698B3E4A,koCHEAAAQBAJ,Regime Change,Quote,,"Page 96
Conservatism was initially born as a skepticism toward modern faith and the unwavering, magnificent and advantages to be raped by constant transformation and advance of society, and the attendant belief that any temporary cost, especially those born by ordinary people were justified in the name of their eventual betterment",1,"Dec 30, 2024",No,0
89DBCA8A-DD81-452F-A28C-E9FFAA86338D,koCHEAAAQBAJ,Regime Change,Quote,,"Page 101
The invocation simply to “follow the science“ was of course a frequent refrain by one side of the debate on behalf of debatable, political and social decisions. “”values that if it was pretended were indisputable the appeal to expertise, increasingly elides the distinction between the realms of empirical data and the kinds of Prudential decisions that such empirical evidence always requires ",1,"Dec 30, 2024",No,0
BBBCA2FC-FAC5-4EDD-8819-DA43C656482A,koCHEAAAQBAJ,Regime Change,Quote,,"Page 104
The respective differences between classical and progressive liberalism line not in this preference for a for a progressive elite, but rather the emphasis on the nature and engine of that progress, and the best means of attaining this ascendancy",1,"Dec 30, 2024",No,0
97A34458-5A86-4633-AF4D-BEC5E375FFC2,koCHEAAAQBAJ,Regime Change,Quote,,"Page 108 only a society that was constantly changing and transforming could achieve what he regarded as the only desirable ends of politics: growth. Do is imprint on the American educational system reflects his rejection of an elder view that education should be primarily organized around the practice of cultural transmission, which he regarded as passive and regardin his extensive educational writings. Dewey instead called for education, more in tune with the assumptions of modern science, namely, progress and change.",1,"Dec 30, 2024",No,0
583093AD-B126-471A-9E79-72EFE63E3831,koCHEAAAQBAJ,Regime Change,Quote,,"Page 111
Lastly, the social and political conditions that benefit the role of common sense are distinct and even opposite to the conditions and aims that privileged to the role of expertise. If expertise is especially priced in societies that seek and promote progress, change transformation, and “growth“ the role of “common sense”“ is especially valued and necessary and societies that are stable, and in which continuity between generations is prevalent.",1,"Dec 30, 2024",No,0
B1CC1D5A-5FB0-4CDD-8F86-9CC034B8A0C2,koCHEAAAQBAJ,Regime Change,Quote,,"Page 112 –“by Edmund Burke
Instead of casting away, all our old prejudices, which cherish them to a very considerable degree, and to make more shame to ourselves, we cherish them because they are our prejudices and longer they have lasted the more generally, they have prevailed the more we share them. We are afraid to put men to live and trade each with his own private stock of reason Because we suspect that this stock in each man is small and at the individuals would do better to avail themselves of the general bank and capital of nations and of ages.",1,"Dec 30, 2024",No,0
399BEED0-56BB-4E0D-80A3-868A839365B2,koCHEAAAQBAJ,Regime Change,Quote,,"Page 113
A society oriented toward constant appeal, innovation and improvement is more than likely to dismantle the place and status of the elderly to neglect children to live riotously in the present while integrating the past and robbing the future",1,"Dec 30, 2024",No,0
A8F0B2A8-D961-4078-98D2-0A3FEE15207E,koCHEAAAQBAJ,Regime Change,Quote,,"Page 114
To the extent to which modern people in liberal orders are for more likely to be tuned to “youth culture“ rather than “the wisdom of the past“ reflects nothing more than the fact that we live in revolutionary times, indeed a revolution who’s only permanent feature is it constancy Such a condition was feared by Burke, who believed such generations, were less liberated than they were deprived of an inheritance, having all the wisdom of mayflies, the young, not only receive little from the past, but intern understand that they will have little to pass on as they age",1,"Dec 30, 2024",No,0
7E6BFD2F-83A9-4CDF-890E-90C83B5A965B,koCHEAAAQBAJ,Regime Change,Quote,,"Page 115
Expertise thus rests on disintegration problems, disciplines, and areas of inquiry are parcel out for concentrated focus by people who acquire specialized knowledge. On the other hand, this organization results in major advances of knowledge, especially in technical areas across the natural sciences, including medicine, biology, chemistry, and physics on the other hand, specialization leads to often observed, decline in integrated understanding, not merely disciplinary approaches, but genuinely comprehensive understanding that comes from membership and a wider community of discussion and exchange",1,"Dec 30, 2024",No,0
84C24036-9D9B-4A80-B2E2-FA2E5E3DCBAB,koCHEAAAQBAJ,Regime Change,Quote,,"Page 119
Smith recognized that economic progress would require the stunting of the reflective capacities of workers and the same would be expected to occur in our civic lives – that sphere that relies upon more capacious understanding of the common good, a willingness to work and even sacrifice on its behalf, and a learned ability to make connections between the good of individuals and the good of social order as a whole. Smith admitted that such stunting was an inescapable cost of a prosperous economy – yet one he thought a society should bear, even though it would fall hardest on the reflective capacities of ordinary people",1,"Dec 30, 2024",No,0
851A90CA-1E6B-4BFB-A242-CF86B0BAA2B3,koCHEAAAQBAJ,Regime Change,Quote,,"Page 134
The economic revolution of capitalism and thereafter, the social and political upheaval of the French revolution, where the watershed historical events that at once gave birth to a new elite of the anti culture, as well as the self-conscious conservatism that, perhaps for the first time, fully recognized that a bottom culture needed explicit and self-conscious defense by a cultured elite that previously had not recognized the extent to which it was – or should be – aligned with the broad popular sentiments of the people ",1,"Dec 30, 2024",No,0
F6A9698A-B6EB-41A3-88F7-4DF2EB2B8B74,koCHEAAAQBAJ,Regime Change,Quote,,"Page 135
Marxism justifies a revolutionary elite that will give away to a class of society, albeit only after transformation and even outright elimination of nearly all institutions – not only economic, but social, including family schools, churches, and the civil order. Incipient conservatism defense of the regime was – and its most insightful and prophetic – not an obtuse reactionary call to defend the existing elite or a call to press the people , but a recognition that a self-consciously conservative elite was needed to protect the people against the destabilizing threat of a new capitalist, oligarchy, and a class of social revolutionaries that were emerging at the same time. ",1,"Dec 30, 2024",No,0
B3A8C751-65C1-4B0B-9AEF-2DB51765A67B,koCHEAAAQBAJ,Regime Change,Quote,,"Page 137
Burke condemned the progressive spirit that was producing a new economic oligarchy, recognizing even then that the predilection of modern oligarchs to liquefy property, transforming property and all its forms into readily tradable assets. He offered a present warning about such a new moneyed oligarchy would divorce economic activity from place history and culture. This new oligarchy, he argued, sought to transform the nation into “one great play table“ populated entirely by “gamesters “. ",1,"Dec 30, 2024",No,0
A17FE1CC-43A6-4CF5-BF33-18C49609085F,koCHEAAAQBAJ,Regime Change,Quote,,"Page 138
As Bert concerned, a revolutionary age would be driven, not simply by episodic political spasms of disrupted revolutionary further, but would be fed above all by the steady transformations rot on the political and social order through economic arrangements that would favor, urban and global over rural and local. The same aims provided both the anti-capitalist Marxist and the basic interests of a financier class: a revolutionary establishment, an elite culture dominated by the interests of a society of the constantly unsettled favoring those best able to negotiate intentional, economic, and social instability",1,"Dec 30, 2024",No,0
12BDD802-C243-4693-B431-25864527CF65,koCHEAAAQBAJ,Regime Change,Quote,,"Page 146
Tville contrasted the new bless oblige that at least rained in theory and “territorial aristocracy“ which he stated “was obliged by law or belief itself to be obliged, the more raise to come to the aid of servants, and to relieve their miseries“ by contrast the “ manufacturing aristocracy that we are seeing rise before our eyes is one of the hardest that has appeared on earth “– not because of its oppressiveness and cruelty, but precisely because of its separation and indifference Toqueville feared that the functional equivalent of a “aristocracy“ comprised of the professions effectively forming the leadership of a de facto mixed constitution would be replaced with a distinctively “unmixed“ constitution, but a new managerial aristocracy that separated itself from the working class and farmed out its concerns to the ministerial functions of the state. He rightly suspected that this would lead to a hardening of both classes toward each other, and a politics that could no longer be called, in a real sense, a “democracy”",1,"Dec 30, 2024",No,0
E867FEB7-79C1-4644-AD1A-2CBF6AF765CD,koCHEAAAQBAJ,Regime Change,Quote,,"Page 152
However, merely limiting the power elite is insufficient. Instead, the creation of a new elite is essential – not just the “Merit Democrats“ who’s claimed to rule is based upon credentialing and institutions that shrouded their status in thin veil of egalitarianism, but self-conscious away, who understand that their main role and purpose in the social order is to secure the foundational goods that make possible human flourishing for ordinary people: the central goods of family community, good work and equitable, social safety net supported of these Goods constraints upon corporate power, a culture that preserves and encourages order and continuity and support for religious belief and institutions",1,"Dec 30, 2024",No,0
36D4E279-E328-4022-86D9-807E1717E557,koCHEAAAQBAJ,Regime Change,Quote,,"Page 159
Given the trajectory of contemporary western politics, two options appear most likely: either domination of elites over the working classes manipulated through complete control of the main institutions of society and even outright suppression of opposing views through control of mainstream media, educational institutions, the bureaucracy and social media, corporations; or, less likely, a decisive uprising from below, likely led by a demagogue, creating a dictatorship of the proletariat and ways that Marxist did not anticipate or intend. ",1,"Dec 30, 2024",No,0
9178FFCC-D475-4C51-950B-681964DB8481,koCHEAAAQBAJ,Regime Change,Quote,,"Page 177
My experience over the past quarter century and higher education, suggest that a decreasing number of students have had any real encounter with “how things work“ a consequence of members of the professional class, losing touch with such skills that were prevalent in earlier generation and typically handed down from parents or grandparents to children . Today’s universities are centers of “gnostic” indoctrination or the near complete dissociation of mind work from the work of hands and physical laws of reality.",1,"Dec 30, 2024",No,0
7966A9AF-FAD5-457C-A755-21F44F5C5F98,koCHEAAAQBAJ,Regime Change,Quote,,"Page 181
A common good conservatism, moreover, rejects the right liberal stance that a healthy civil society can result from both encouragement and the shrinking of government",1,"Dec 30, 2024",No,0
EB88457F-0AF3-4E56-8116-52623AE58DB6,koCHEAAAQBAJ,Regime Change,Quote,,"Page 190
Under meritocracy, the belief that one’s own status and position has been holy, earned and deserved, becomes widespread leading to an internalization of self congratulation among the successful for their achievements and corresponding condescension toward the unfortunate while those who failed to make the cut simultaneously are likely to blame themselves, as well as develop deep reservoirs of resentment toward the successful. The divide between society’s winners and losers comes to be seen as rational and justified.",1,"Dec 30, 2024",No,0
A01B8D1B-E406-4681-B53C-87206489D540,koCHEAAAQBAJ,Regime Change,Quote,,"Page 212
At an elemental level a “mix constitution “must propose an integration of time above all replacing the ideology of progress with the lift experience of conductivity.",1,"Dec 30, 2024",No,0
7EED902B-F8C3-4670-BB40-DDD729E22A8E,koCHEAAAQBAJ,Regime Change,Quote,,"Page 217
The ideology of progress tends, especially to benefit contemporary leadership class who are generally insulated from the deleterious consequences of “progress”",1,"Dec 30, 2024",No,0
9085A593-83AE-40B0-B8AE-2FD71AF6A9B0,koCHEAAAQBAJ,Regime Change,Quote,,"Page 221
Theodore Roosevelt – whose name is often today and vote as a guide in light of “new national conservatism“ – stated in his important 1910 speech space “the new nationalism “that “the new nationalism puts the national need before the sectional or personal advantage quote this is a refrain that was found throughout the writings of the progressive the need to move loyalties of Americans from their local places And people to a more abstract devotion to the nation and its ideals. Indeed historian Daniel Emeri notes that it was during this exact historical period when the word America began to be used as a self description replacing what had been the main name for the nation the United Statesfollowed by the grammatically, correct R not the singular is",1,"Dec 30, 2024",No,0
